Frame,X,Y,Z
   9, 223,  32, -18
   9, 160,  95, -18
   9, 223,  95, -18
   9, 160,  32, -17
   9, 223,  32, -17
   9, 160,  95, -17
   9, 223,  95, -17
   9, 160,  32, -16
   9, 223,  32, -16
   9, 160,  95, -16
   9, 223,  95, -16
   9, 160,  32, -15
   9, 223,  32, -15
   9, 160,  95, -15
   9, 223,  95, -15
   9, 160,  32, -14
   9, 223,  32, -14
   9, 160,  95, -14
   9, 223,  95, -14
   9, 160,  32, -13
   9, 223,  32, -13
   9, 160,  95, -13
   9, 223,  95, -13
   9, 160,  32, -12
   9, 223,  32, -12
   9, 160,  95, -12
   9, 223,  95, -12
   9, 160,  32, -11
   9, 223,  32, -11
   9, 160,  95, -11
   9, 223,  95, -11
   9, 160,  32, -10
   9, 223,  32, -10
   9, 160,  95, -10
   9, 223,  95, -10
   9, 160,  32,  -9
   9, 223,  32,  -9
   9, 160,  95,  -9
   9, 223,  95,  -9
   9, 160,  32,  -8
   9, 223,  32,  -8
   9, 160,  95,  -8
   9, 223,  95,  -8
   9, 160,  32,  -7
   9, 223,  32,  -7
   9, 160,  95,  -7
   9, 223,  95,  -7
   9, 160,  32,  -6
   9, 223,  32,  -6
   9, 160,  95,  -6
   9, 223,  95,  -6
   9, 160,  32,  -5
   9, 223,  32,  -5
   9, 160,  95,  -5
   9, 223,  95,  -5
   9, 160,  32,  -4
   9, 223,  32,  -4
   9, 160,  95,  -4
   9, 223,  95,  -4
   9, 160,  32,  -3
   9, 223,  32,  -3
   9, 160,  95,  -3
   9, 223,  95,  -3
   9, 160,  32,  -2
   9, 223,  32,  -2
   9, 160,  95,  -2
   9, 223,  95,  -2
   9, 160,  32,  -1
   9, 223,  32,  -1
   9, 160,  95,  -1
   9, 223,  95,  -1
   9, 160,  32,   0
   9, 223,  32,   0
   9, 160,  95,   0
   9, 223,  95,   0
   9, 160,  32,   1
   9, 223,  32,   1
   9, 160,  95,   1
   9, 223,  95,   1
   9, 160,  32,   2
   9, 223,  32,   2
   9, 160,  95,   2
   9, 223,  95,   2
   9, 160,  32,   3
   9, 223,  32,   3
   9, 160,  95,   3
   9, 223,  95,   3
   9, 160,  32,   4
   9, 223,  32,   4
   9, 160,  95,   4
   9, 223,  95,   4
   9, 160,  32,   5
   9, 223,  32,   5
   9, 160,  95,   5
   9, 223,  95,   5
   9, 160,  32,   6
   9, 223,  32,   6
   9, 160,  95,   6
   9, 223,  95,   6
   9, 160,  32,   7
   9, 223,  32,   7
   9, 160,  95,   7
   9, 223,  95,   7
   9, 160,  32,   8
   9, 223,  32,   8
   9, 160,  95,   8
   9, 223,  95,   8
   9, 160,  32,   9
   9, 223,  32,   9
   9, 160,  95,   9
   9, 223,  95,   9
   9, 160,  32,  10
   9, 223,  32,  10
   9, 160,  95,  10
   9, 223,  95,  10
   9, 160,  32,  11
   9, 223,  32,  11
   9, 160,  95,  11
   9, 223,  95,  11
   9, 160,  32,  12
   9, 223,  32,  12
   9, 160,  95,  12
   9, 223,  95,  12
   9, 160,  32,  13
   9, 223,  32,  13
   9, 160,  95,  13
   9, 223,  95,  13
   9, 160,  32,  14
   9, 223,  32,  14
   9, 160,  95,  14
   9, 223,  95,  14
   9, 160,  32,  15
   9, 223,  32,  15
   9, 160,  95,  15
   9, 223,  95,  15
   9, 160,  32,  16
   9, 223,  32,  16
   9, 160,  95,  16
   9, 223,  95,  16
   9, 160,  32,  17
   9, 223,  32,  17
   9, 160,  95,  17
   9, 223,  95,  17
   9, 160,  32,  18
   9, 223,  32,  18
   9, 160,  95,  18
   9, 223,  95,  18
   9, 160,  32,  19
   9, 223,  32,  19
   9, 160,  95,  19
   9, 223,  95,  19
   9, 160,  32,  20
   9, 223,  32,  20
   9, 160,  95,  20
   9, 223,  95,  20
   9, 160,  32,  21
   9, 223,  32,  21
   9, 160,  95,  21
   9, 223,  95,  21
   9, 160,  32,  22
   9, 223,  32,  22
   9, 160,  95,  22
   9, 223,  95,  22
   9, 160,  32,  23
   9, 223,  32,  23
   9, 160,  95,  23
   9, 223,  95,  23
   9, 160,  32,  24
   9, 223,  32,  24
   9, 160,  95,  24
   9, 223,  95,  24
   9, 160,  32,  25
   9, 223,  32,  25
   9, 160,  95,  25
   9, 223,  95,  25
   9, 160,  32,  26
   9, 223,  32,  26
   9, 160,  95,  26
   9, 223,  95,  26
   9, 160,  32,  27
   9, 223,  32,  27
   9, 160,  95,  27
   9, 223,  95,  27
   9, 160,  32,  28
   9, 223,  32,  28
   9, 160,  95,  28
   9, 223,  95,  28
   9, 160,  32,  29
   9, 223,  32,  29
   9, 160,  95,  29
   9, 223,  95,  29
   9, 160,  32,  30
   9, 223,  32,  30
   9, 160,  95,  30
   9, 223,  95,  30
   9, 160,  32,  31
   9, 161,  32,  31
   9, 162,  32,  31
   9, 163,  32,  31
   9, 164,  32,  31
   9, 165,  32,  31
   9, 166,  32,  31
   9, 167,  32,  31
   9, 168,  32,  31
   9, 169,  32,  31
   9, 170,  32,  31
   9, 171,  32,  31
   9, 172,  32,  31
   9, 173,  32,  31
   9, 174,  32,  31
   9, 175,  32,  31
   9, 176,  32,  31
   9, 177,  32,  31
   9, 178,  32,  31
   9, 179,  32,  31
   9, 180,  32,  31
   9, 181,  32,  31
   9, 182,  32,  31
   9, 183,  32,  31
   9, 184,  32,  31
   9, 185,  32,  31
   9, 186,  32,  31
   9, 187,  32,  31
   9, 188,  32,  31
   9, 189,  32,  31
   9, 190,  32,  31
   9, 191,  32,  31
   9, 192,  32,  31
   9, 193,  32,  31
   9, 194,  32,  31
   9, 195,  32,  31
   9, 196,  32,  31
   9, 197,  32,  31
   9, 198,  32,  31
   9, 199,  32,  31
   9, 200,  32,  31
   9, 201,  32,  31
   9, 202,  32,  31
   9, 203,  32,  31
   9, 204,  32,  31
   9, 205,  32,  31
   9, 206,  32,  31
   9, 207,  32,  31
   9, 208,  32,  31
   9, 209,  32,  31
   9, 210,  32,  31
   9, 211,  32,  31
   9, 212,  32,  31
   9, 213,  32,  31
   9, 214,  32,  31
   9, 215,  32,  31
   9, 216,  32,  31
   9, 217,  32,  31
   9, 218,  32,  31
   9, 219,  32,  31
   9, 220,  32,  31
   9, 221,  32,  31
   9, 222,  32,  31
   9, 223,  32,  31
   9, 160,  33,  31
   9, 223,  33,  31
   9, 160,  34,  31
   9, 223,  34,  31
   9, 160,  35,  31
   9, 223,  35,  31
   9, 160,  36,  31
   9, 223,  36,  31
   9, 160,  37,  31
   9, 223,  37,  31
   9, 160,  38,  31
   9, 223,  38,  31
   9, 160,  39,  31
   9, 223,  39,  31
   9, 160,  40,  31
   9, 223,  40,  31
   9, 160,  41,  31
   9, 223,  41,  31
   9, 160,  42,  31
   9, 223,  42,  31
   9, 160,  43,  31
   9, 223,  43,  31
   9, 160,  44,  31
   9, 223,  44,  31
   9, 160,  45,  31
   9, 223,  45,  31
   9, 160,  46,  31
   9, 223,  46,  31
   9, 160,  47,  31
   9, 223,  47,  31
   9, 160,  48,  31
   9, 223,  48,  31
   9, 160,  49,  31
   9, 223,  49,  31
   9, 160,  50,  31
   9, 223,  50,  31
   9, 160,  51,  31
   9, 223,  51,  31
   9, 160,  52,  31
   9, 223,  52,  31
   9, 160,  53,  31
   9, 223,  53,  31
   9, 160,  54,  31
   9, 223,  54,  31
   9, 160,  55,  31
   9, 223,  55,  31
   9, 160,  56,  31
   9, 223,  56,  31
   9, 160,  57,  31
   9, 223,  57,  31
   9, 160,  58,  31
   9, 223,  58,  31
   9, 160,  59,  31
   9, 223,  59,  31
   9, 160,  60,  31
   9, 223,  60,  31
   9, 160,  61,  31
   9, 223,  61,  31
   9, 160,  62,  31
   9, 223,  62,  31
   9, 160,  63,  31
   9, 223,  63,  31
   9, 160,  64,  31
   9, 223,  64,  31
   9, 160,  65,  31
   9, 223,  65,  31
   9, 160,  66,  31
   9, 223,  66,  31
   9, 160,  67,  31
   9, 223,  67,  31
   9, 160,  68,  31
   9, 223,  68,  31
   9, 160,  69,  31
   9, 223,  69,  31
   9, 160,  70,  31
   9, 223,  70,  31
   9, 160,  71,  31
   9, 223,  71,  31
   9, 160,  72,  31
   9, 223,  72,  31
   9, 160,  73,  31
   9, 223,  73,  31
   9, 160,  74,  31
   9, 223,  74,  31
   9, 160,  75,  31
   9, 223,  75,  31
   9, 160,  76,  31
   9, 223,  76,  31
   9, 160,  77,  31
   9, 223,  77,  31
   9, 160,  78,  31
   9, 223,  78,  31
   9, 160,  79,  31
   9, 223,  79,  31
   9, 160,  80,  31
   9, 223,  80,  31
   9, 160,  81,  31
   9, 223,  81,  31
   9, 160,  82,  31
   9, 223,  82,  31
   9, 160,  83,  31
   9, 223,  83,  31
   9, 160,  84,  31
   9, 223,  84,  31
   9, 160,  85,  31
   9, 223,  85,  31
   9, 160,  86,  31
   9, 223,  86,  31
   9, 160,  87,  31
   9, 223,  87,  31
   9, 160,  88,  31
   9, 223,  88,  31
   9, 160,  89,  31
   9, 223,  89,  31
   9, 160,  90,  31
   9, 223,  90,  31
   9, 160,  91,  31
   9, 223,  91,  31
   9, 160,  92,  31
   9, 223,  92,  31
   9, 160,  93,  31
   9, 223,  93,  31
   9, 160,  94,  31
   9, 223,  94,  31
   9, 160,  95,  31
   9, 161,  95,  31
   9, 162,  95,  31
   9, 163,  95,  31
   9, 164,  95,  31
   9, 165,  95,  31
   9, 166,  95,  31
   9, 167,  95,  31
   9, 168,  95,  31
   9, 169,  95,  31
   9, 170,  95,  31
   9, 171,  95,  31
   9, 172,  95,  31
   9, 173,  95,  31
   9, 174,  95,  31
   9, 175,  95,  31
   9, 176,  95,  31
   9, 177,  95,  31
   9, 178,  95,  31
   9, 179,  95,  31
   9, 180,  95,  31
   9, 181,  95,  31
   9, 182,  95,  31
   9, 183,  95,  31
   9, 184,  95,  31
   9, 185,  95,  31
   9, 186,  95,  31
   9, 187,  95,  31
   9, 188,  95,  31
   9, 189,  95,  31
   9, 190,  95,  31
   9, 191,  95,  31
   9, 192,  95,  31
   9, 193,  95,  31
   9, 194,  95,  31
   9, 195,  95,  31
   9, 196,  95,  31
   9, 197,  95,  31
   9, 198,  95,  31
   9, 199,  95,  31
   9, 200,  95,  31
   9, 201,  95,  31
   9, 202,  95,  31
   9, 203,  95,  31
   9, 204,  95,  31
   9, 205,  95,  31
   9, 206,  95,  31
   9, 207,  95,  31
   9, 208,  95,  31
   9, 209,  95,  31
   9, 210,  95,  31
   9, 211,  95,  31
   9, 212,  95,  31
   9, 213,  95,  31
   9, 214,  95,  31
   9, 215,  95,  31
   9, 216,  95,  31
   9, 217,  95,  31
   9, 218,  95,  31
   9, 219,  95,  31
   9, 220,  95,  31
   9, 221,  95,  31
   9, 222,  95,  31
   9, 223,  95,  31
   9,-224, -32,  32
   9,-223, -32,  32
   9,-222, -32,  32
   9,-221, -32,  32
   9,-220, -32,  32
   9,-219, -32,  32
   9,-218, -32,  32
   9,-217, -32,  32
   9,-216, -32,  32
   9,-215, -32,  32
   9,-214, -32,  32
   9,-213, -32,  32
   9,-212, -32,  32
   9,-211, -32,  32
   9,-210, -32,  32
   9,-209, -32,  32
   9,-208, -32,  32
   9,-207, -32,  32
   9,-206, -32,  32
   9,-205, -32,  32
   9,-204, -32,  32
   9,-203, -32,  32
   9,-202, -32,  32
   9,-201, -32,  32
   9,-200, -32,  32
   9,-199, -32,  32
   9,-198, -32,  32
   9,-197, -32,  32
   9,-196, -32,  32
   9,-195, -32,  32
   9,-194, -32,  32
   9,-193, -32,  32
   9,-192, -32,  32
   9,-191, -32,  32
   9,-190, -32,  32
   9,-189, -32,  32
   9,-188, -32,  32
   9,-187, -32,  32
   9,-186, -32,  32
   9,-185, -32,  32
   9,-184, -32,  32
   9,-183, -32,  32
   9,-182, -32,  32
   9,-181, -32,  32
   9,-180, -32,  32
   9,-179, -32,  32
   9,-178, -32,  32
   9,-177, -32,  32
   9,-176, -32,  32
   9,-175, -32,  32
   9,-174, -32,  32
   9,-173, -32,  32
   9,-172, -32,  32
   9,-171, -32,  32
   9,-170, -32,  32
   9,-169, -32,  32
   9,-168, -32,  32
   9,-167, -32,  32
   9,-166, -32,  32
   9,-165, -32,  32
   9,-164, -32,  32
   9,-163, -32,  32
   9,-162, -32,  32
   9,-161, -32,  32
   9,-224, -31,  32
   9,-161, -31,  32
   9,-224, -30,  32
   9,-161, -30,  32
   9,-224, -29,  32
   9,-161, -29,  32
   9,-224, -28,  32
   9,-161, -28,  32
   9,-224, -27,  32
   9,-161, -27,  32
   9,-224, -26,  32
   9,-161, -26,  32
   9,-224, -25,  32
   9,-161, -25,  32
   9,-224, -24,  32
   9,-161, -24,  32
   9,-224, -23,  32
   9,-161, -23,  32
   9,-224, -22,  32
   9,-161, -22,  32
   9,-224, -21,  32
   9,-161, -21,  32
   9,-224, -20,  32
   9,-161, -20,  32
   9,-224, -19,  32
   9,-161, -19,  32
   9,-224, -18,  32
   9,-161, -18,  32
   9,-224, -17,  32
   9,-161, -17,  32
   9,-224, -16,  32
   9,-161, -16,  32
   9,-224, -15,  32
   9,-161, -15,  32
   9,-224, -14,  32
   9,-161, -14,  32
   9,-224, -13,  32
   9,-161, -13,  32
   9,-224, -12,  32
   9,-161, -12,  32
   9,-224, -11,  32
   9,-161, -11,  32
   9,-224, -10,  32
   9,-161, -10,  32
   9,-224,  -9,  32
   9,-161,  -9,  32
   9,-224,  -8,  32
   9,-161,  -8,  32
   9,-224,  -7,  32
   9,-161,  -7,  32
   9,-224,  -6,  32
   9,-161,  -6,  32
   9,-224,  -5,  32
   9,-161,  -5,  32
   9,-224,  -4,  32
   9,-161,  -4,  32
   9,-224,  -3,  32
   9,-161,  -3,  32
   9,-224,  -2,  32
   9,-161,  -2,  32
   9,-224,  -1,  32
   9,-161,  -1,  32
   9,-224,   0,  32
   9,-161,   0,  32
   9,-224,   1,  32
   9,-161,   1,  32
   9,-224,   2,  32
   9,-161,   2,  32
   9,-224,   3,  32
   9,-161,   3,  32
   9,-224,   4,  32
   9,-161,   4,  32
   9,-224,   5,  32
   9,-161,   5,  32
   9,-224,   6,  32
   9,-161,   6,  32
   9,-224,   7,  32
   9,-161,   7,  32
   9,-224,   8,  32
   9,-161,   8,  32
   9,-224,   9,  32
   9,-161,   9,  32
   9,-224,  10,  32
   9,-161,  10,  32
   9,-224,  11,  32
   9,-161,  11,  32
   9,-224,  12,  32
   9,-161,  12,  32
   9,-224,  13,  32
   9,-161,  13,  32
   9,-224,  14,  32
   9,-161,  14,  32
   9,-224,  15,  32
   9,-161,  15,  32
   9,-224,  16,  32
   9,-161,  16,  32
   9,-224,  17,  32
   9,-161,  17,  32
   9,-224,  18,  32
   9,-161,  18,  32
   9,-224,  19,  32
   9,-161,  19,  32
   9,-224,  20,  32
   9,-161,  20,  32
   9,-224,  21,  32
   9,-161,  21,  32
   9,-224,  22,  32
   9,-161,  22,  32
   9,-224,  23,  32
   9,-161,  23,  32
   9,-224,  24,  32
   9,-161,  24,  32
   9,-224,  25,  32
   9,-161,  25,  32
   9,-224,  26,  32
   9,-161,  26,  32
   9,-224,  27,  32
   9,-161,  27,  32
   9,-224,  28,  32
   9,-161,  28,  32
   9,-224,  29,  32
   9,-161,  29,  32
   9,-224,  30,  32
   9,-161,  30,  32
   9,-224,  31,  32
   9,-223,  31,  32
   9,-222,  31,  32
   9,-221,  31,  32
   9,-220,  31,  32
   9,-219,  31,  32
   9,-218,  31,  32
   9,-217,  31,  32
   9,-216,  31,  32
   9,-215,  31,  32
   9,-214,  31,  32
   9,-213,  31,  32
   9,-212,  31,  32
   9,-211,  31,  32
   9,-210,  31,  32
   9,-209,  31,  32
   9,-208,  31,  32
   9,-207,  31,  32
   9,-206,  31,  32
   9,-205,  31,  32
   9,-204,  31,  32
   9,-203,  31,  32
   9,-202,  31,  32
   9,-201,  31,  32
   9,-200,  31,  32
   9,-199,  31,  32
   9,-198,  31,  32
   9,-197,  31,  32
   9,-196,  31,  32
   9,-195,  31,  32
   9,-194,  31,  32
   9,-193,  31,  32
   9,-192,  31,  32
   9,-191,  31,  32
   9,-190,  31,  32
   9,-189,  31,  32
   9,-188,  31,  32
   9,-187,  31,  32
   9,-186,  31,  32
   9,-185,  31,  32
   9,-184,  31,  32
   9,-183,  31,  32
   9,-182,  31,  32
   9,-181,  31,  32
   9,-180,  31,  32
   9,-179,  31,  32
   9,-178,  31,  32
   9,-177,  31,  32
   9,-176,  31,  32
   9,-175,  31,  32
   9,-174,  31,  32
   9,-173,  31,  32
   9,-172,  31,  32
   9,-171,  31,  32
   9,-170,  31,  32
   9,-169,  31,  32
   9,-168,  31,  32
   9,-167,  31,  32
   9,-166,  31,  32
   9,-165,  31,  32
   9,-164,  31,  32
   9,-163,  31,  32
   9,-162,  31,  32
   9,-161,  31,  32
   9,-224, -32,  33
   9,-161, -32,  33
   9,-224,  31,  33
   9,-161,  31,  33
   9,-224, -32,  34
   9,-161, -32,  34
   9,-224,  31,  34
   9,-161,  31,  34
   9,-224, -32,  35
   9,-161, -32,  35
   9,-224,  31,  35
   9,-161,  31,  35
   9,-224, -32,  36
   9,-161, -32,  36
   9,-224,  31,  36
   9,-161,  31,  36
   9,-224, -32,  37
   9,-161, -32,  37
   9,-224,  31,  37
   9,-161,  31,  37
   9,-224, -32,  38
   9,-161, -32,  38
   9,-224,  31,  38
   9,-161,  31,  38
   9,-224, -32,  39
   9,-161, -32,  39
   9,-224,  31,  39
   9,-161,  31,  39
   9,-224, -32,  40
   9,-161, -32,  40
   9,-224,  31,  40
   9,-161,  31,  40
   9,-224, -32,  41
   9,-161, -32,  41
   9,-224,  31,  41
   9,-161,  31,  41
   9,-224, -32,  42
   9,-161, -32,  42
   9,-224,  31,  42
   9,-161,  31,  42
   9,-224, -32,  43
   9,-161, -32,  43
   9,-224,  31,  43
   9,-161,  31,  43
   9,-224, -32,  44
   9,-161, -32,  44
   9,-224,  31,  44
   9,-161,  31,  44
   9,-224, -32,  45
   9,-161, -32,  45
   9,-224,  31,  45
   9,-161,  31,  45
   9,-224, -32,  46
   9,-161, -32,  46
   9,-224,  31,  46
   9,-161,  31,  46
   9,-224, -32,  47
   9,-161, -32,  47
   9,-224,  31,  47
   9,-161,  31,  47
   9,-224, -32,  48
   9,-161, -32,  48
   9,-224,  31,  48
   9,-161,  31,  48
   9,-224, -32,  49
   9,-161, -32,  49
   9,-224,  31,  49
   9,-161,  31,  49
   9,-224, -32,  50
   9,-161, -32,  50
   9,-224,  31,  50
   9,-161,  31,  50
   9,-224, -32,  51
   9,-161, -32,  51
   9,-224,  31,  51
   9,-161,  31,  51
   9,-224, -32,  52
   9,-161, -32,  52
   9,-224,  31,  52
   9,-161,  31,  52
   9,-224, -32,  53
   9,-161, -32,  53
   9,-224,  31,  53
   9,-161,  31,  53
   9,-224, -32,  54
   9,-161, -32,  54
   9,-224,  31,  54
   9,-161,  31,  54
   9,-224, -32,  55
   9,-161, -32,  55
   9,-224,  31,  55
   9,-161,  31,  55
   9,-224, -32,  56
   9,-161, -32,  56
   9,-224,  31,  56
   9,-161,  31,  56
   9,-224, -32,  57
   9,-161, -32,  57
   9,-224,  31,  57
   9,-161,  31,  57
   9,-224, -32,  58
   9,-161, -32,  58
   9,-224,  31,  58
   9,-161,  31,  58
   9,-224, -32,  59
   9,-161, -32,  59
   9,-224,  31,  59
   9,-161,  31,  59
   9,-224, -32,  60
   9,-161, -32,  60
   9,-224,  31,  60
   9,-161,  31,  60
   9,-224, -32,  61
   9,-161, -32,  61
   9,-224,  31,  61
   9,-161,  31,  61
   9,-224, -32,  62
   9,-161, -32,  62
   9,-224,  31,  62
   9,-161,  31,  62
   9,-224, -32,  63
   9,-161, -32,  63
   9,-224,  31,  63
   9,-161,  31,  63
   9,-224, -32,  64
   9,-161, -32,  64
   9,-224,  31,  64
   9,-161,  31,  64
   9,-224, -32,  65
   9,-161, -32,  65
   9,-224,  31,  65
   9,-161,  31,  65
   9,-224, -32,  66
   9,-161, -32,  66
   9,-224,  31,  66
   9,-161,  31,  66
   9,-224, -32,  67
   9,-161, -32,  67
   9,-224,  31,  67
   9,-161,  31,  67
   9,-224, -32,  68
   9,-161, -32,  68
   9,-224,  31,  68
   9,-161,  31,  68
   9,-224, -32,  69
   9,-161, -32,  69
   9,-224,  31,  69
   9,-161,  31,  69
   9,-224, -32,  70
   9,-161, -32,  70
   9,-224,  31,  70
   9,-161,  31,  70
   9,-224, -32,  71
   9,-161, -32,  71
   9,-224,  31,  71
   9,-161,  31,  71
   9,-224, -32,  72
   9,-161, -32,  72
   9,-224,  31,  72
   9,-161,  31,  72
   9,-224, -32,  73
   9,-161, -32,  73
   9,-224,  31,  73
   9,-161,  31,  73
   9,-224, -32,  74
   9,-161, -32,  74
   9,-224,  31,  74
   9,-161,  31,  74
   9,-224, -32,  75
   9,-161, -32,  75
   9,-224,  31,  75
   9,-161,  31,  75
   9,-224, -32,  76
   9,-161, -32,  76
   9,-224,  31,  76
   9,-161,  31,  76
   9,-224, -32,  77
   9,-161, -32,  77
   9,-224,  31,  77
   9,-161,  31,  77
   9,-224, -32,  78
   9,-161, -32,  78
   9,-224,  31,  78
   9,-161,  31,  78
   9,-224, -32,  79
   9,-161, -32,  79
   9,-224,  31,  79
   9,-161,  31,  79
   9,-224, -32,  80
   9,-161, -32,  80
   9,-224,  31,  80
   9,-161,  31,  80
   9,-224, -32,  81
   9,-161, -32,  81
   9,-224,  31,  81
   9,-161,  31,  81
   9,-224, -32,  82
   9,-161, -32,  82
   9,-224,  31,  82
   9,-161,  31,  82
   9,-224, -32,  83
   9,-161, -32,  83
   9,-224,  31,  83
   9,-161,  31,  83
   9,-224, -32,  84
   9,-161, -32,  84
   9,-224,  31,  84
   9,-161,  31,  84
   9,-224, -32,  85
   9,-161, -32,  85
   9,-224,  31,  85
   9,-161,  31,  85
   9,-224, -32,  86
   9,-161, -32,  86
   9,-224,  31,  86
   9,-161,  31,  86
   9,-224, -32,  87
   9,-161, -32,  87
   9,-224,  31,  87
   9,-161,  31,  87
   9,-224, -32,  88
   9,-161, -32,  88
   9,-224,  31,  88
   9,-161,  31,  88
   9,-224, -32,  89
   9,-161, -32,  89
   9,-224,  31,  89
   9,-161,  31,  89
   9,-224, -32,  90
   9,-161, -32,  90
   9,-224,  31,  90
   9,-161,  31,  90
   9,-224, -32,  91
   9,-161, -32,  91
   9,-224,  31,  91
   9,-161,  31,  91
   9,-224, -32,  92
   9,-161, -32,  92
   9,-224,  31,  92
   9,-161,  31,  92
   9,-224, -32,  93
   9,-161, -32,  93
   9,-224,  31,  93
   9,-161,  31,  93
   9,-224, -32,  94
   9,-161, -32,  94
   9,-224,  31,  94
   9,-161,  31,  94
   9,-224, -32,  95
   9,-223, -32,  95
   9,-222, -32,  95
   9,-221, -32,  95
   9,-220, -32,  95
   9,-219, -32,  95
   9,-218, -32,  95
   9,-217, -32,  95
   9,-216, -32,  95
   9,-215, -32,  95
   9,-214, -32,  95
   9,-213, -32,  95
   9,-212, -32,  95
   9,-211, -32,  95
   9,-210, -32,  95
   9,-209, -32,  95
   9,-208, -32,  95
   9,-207, -32,  95
   9,-206, -32,  95
   9,-205, -32,  95
   9,-204, -32,  95
   9,-203, -32,  95
   9,-202, -32,  95
   9,-201, -32,  95
   9,-200, -32,  95
   9,-199, -32,  95
   9,-198, -32,  95
   9,-197, -32,  95
   9,-196, -32,  95
   9,-195, -32,  95
   9,-194, -32,  95
   9,-193, -32,  95
   9,-192, -32,  95
   9,-191, -32,  95
   9,-190, -32,  95
   9,-189, -32,  95
   9,-188, -32,  95
   9,-187, -32,  95
   9,-186, -32,  95
   9,-185, -32,  95
   9,-184, -32,  95
   9,-183, -32,  95
   9,-182, -32,  95
   9,-181, -32,  95
   9,-180, -32,  95
   9,-179, -32,  95
   9,-178, -32,  95
   9,-177, -32,  95
   9,-176, -32,  95
   9,-175, -32,  95
   9,-174, -32,  95
   9,-173, -32,  95
   9,-172, -32,  95
   9,-171, -32,  95
   9,-170, -32,  95
   9,-169, -32,  95
   9,-168, -32,  95
   9,-167, -32,  95
   9,-166, -32,  95
   9,-165, -32,  95
   9,-164, -32,  95
   9,-163, -32,  95
   9,-162, -32,  95
   9,-161, -32,  95
   9,-224, -31,  95
   9,-161, -31,  95
   9,-224, -30,  95
   9,-161, -30,  95
   9,-224, -29,  95
   9,-161, -29,  95
   9,-224, -28,  95
   9,-161, -28,  95
   9,-224, -27,  95
   9,-161, -27,  95
   9,-224, -26,  95
   9,-161, -26,  95
   9,-224, -25,  95
   9,-161, -25,  95
   9,-224, -24,  95
   9,-161, -24,  95
   9,-224, -23,  95
   9,-161, -23,  95
   9,-224, -22,  95
   9,-161, -22,  95
   9,-224, -21,  95
   9,-161, -21,  95
   9,-224, -20,  95
   9,-161, -20,  95
   9,-224, -19,  95
   9,-161, -19,  95
   9,-224, -18,  95
   9,-161, -18,  95
   9,-224, -17,  95
   9,-161, -17,  95
   9,-224, -16,  95
   9,-161, -16,  95
   9,-224, -15,  95
   9,-161, -15,  95
   9,-224, -14,  95
   9,-161, -14,  95
   9,-224, -13,  95
   9,-161, -13,  95
   9,-224, -12,  95
   9,-161, -12,  95
   9,-224, -11,  95
   9,-161, -11,  95
   9,-224, -10,  95
   9,-161, -10,  95
   9,-224,  -9,  95
   9,-161,  -9,  95
   9,-224,  -8,  95
   9,-161,  -8,  95
   9,-224,  -7,  95
   9,-161,  -7,  95
   9,-224,  -6,  95
   9,-161,  -6,  95
   9,-224,  -5,  95
   9,-161,  -5,  95
   9,-224,  -4,  95
   9,-161,  -4,  95
   9,-224,  -3,  95
   9,-161,  -3,  95
   9,-224,  -2,  95
   9,-161,  -2,  95
   9,-224,  -1,  95
   9,-161,  -1,  95
   9,-224,   0,  95
   9,-161,   0,  95
   9,-224,   1,  95
   9,-161,   1,  95
   9,-224,   2,  95
   9,-161,   2,  95
   9,-224,   3,  95
   9,-161,   3,  95
   9,-224,   4,  95
   9,-161,   4,  95
   9,-224,   5,  95
   9,-161,   5,  95
   9,-224,   6,  95
   9,-161,   6,  95
   9,-224,   7,  95
   9,-161,   7,  95
   9,-224,   8,  95
   9,-161,   8,  95
   9,-224,   9,  95
   9,-161,   9,  95
   9,-224,  10,  95
   9,-161,  10,  95
   9,-224,  11,  95
   9,-161,  11,  95
   9,-224,  12,  95
   9,-161,  12,  95
   9,-224,  13,  95
   9,-161,  13,  95
   9,-224,  14,  95
   9,-161,  14,  95
   9,-224,  15,  95
   9,-161,  15,  95
   9,-224,  16,  95
   9,-161,  16,  95
   9,-224,  17,  95
   9,-161,  17,  95
   9,-224,  18,  95
   9,-161,  18,  95
   9,-224,  19,  95
   9,-161,  19,  95
   9,-224,  20,  95
   9,-161,  20,  95
   9,-224,  21,  95
   9,-161,  21,  95
   9,-224,  22,  95
   9,-161,  22,  95
   9,-224,  23,  95
   9,-161,  23,  95
   9,-224,  24,  95
   9,-161,  24,  95
   9,-224,  25,  95
   9,-161,  25,  95
   9,-224,  26,  95
   9,-161,  26,  95
   9,-224,  27,  95
   9,-161,  27,  95
   9,-224,  28,  95
   9,-161,  28,  95
   9,-224,  29,  95
   9,-161,  29,  95
   9,-224,  30,  95
   9,-161,  30,  95
   9,-224,  31,  95
   9,-223,  31,  95
   9,-222,  31,  95
   9,-221,  31,  95
   9,-220,  31,  95
   9,-219,  31,  95
   9,-218,  31,  95
   9,-217,  31,  95
   9,-216,  31,  95
   9,-215,  31,  95
   9,-214,  31,  95
   9,-213,  31,  95
   9,-212,  31,  95
   9,-211,  31,  95
   9,-210,  31,  95
   9,-209,  31,  95
   9,-208,  31,  95
   9,-207,  31,  95
   9,-206,  31,  95
   9,-205,  31,  95
   9,-204,  31,  95
   9,-203,  31,  95
   9,-202,  31,  95
   9,-201,  31,  95
